experiment_name,loss_mode,repeat_idx,seed,epoch,train_loss,val_loss,bce_weight,dice_weight,dice_smooth,soft_bce_smooth,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou,focal_weight,tversky_weight,tversky_alpha,tversky_beta,focal_gamma
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,0,42,2,0.6207111206650734,0.6202755279541016,0.5,0.5,1e-06,0.1,0.0,0.4989775565059009,0.0,0.009461726517876598,0.0,0.0,0.0,0.0,0.0,0.05649325366930861,0.07605592120217913,0.1016878566047555,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,0,42,3,0.6188870966434479,0.6146627520322799,0.5,0.5,1e-06,0.1,0.0,0.5146844212000132,0.0,0.03732587585533059,0.0,0.0,0.11994972352448144,0.0,0.0,0.07466222450886946,0.10730711848823636,0.11040205941106876,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,0,42,4,0.617245993733406,0.6143630023002624,0.5,0.5,1e-06,0.1,0.0,0.485912738244329,0.0,0.020123884357941182,0.0,0.0,0.3827906924013839,0.00414629618169441,1.703478174841069e-05,0.099221182885233,0.13949129690987952,0.10120732452045404,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,0,42,5,0.6166330806016922,0.6128128862380982,0.5,0.5,1e-06,0.1,0.0,0.5610152643403485,0.0,0.018023774372439,0.0,0.0,0.3736557416440044,0.0,0.057481077312096236,0.1122417619632098,0.1563262464012581,0.1158078077425575,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,1,43,1,0.6273204406499863,0.618203208565712,0.5,0.5,1e-06,0.1,0.0,0.49534340599420473,0.0,0.015203885358392247,0.0,0.0,0.0,0.0,0.0,0.056727476816955225,0.0769407733859119,0.1021094582705194,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,1,43,2,0.6206349542140961,0.6152761558294296,0.5,0.5,1e-06,0.1,0.0,0.48792031550131204,0.0,0.018236153143367694,0.0,0.0,0.0,0.0,0.0,0.05623960762718664,0.07685123339614149,0.10123129372893595,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,1,43,3,0.6184740102291107,0.6163396074771881,0.5,0.5,1e-06,0.1,0.0,0.5459741860941226,0.0,0.01351919114476017,0.0,0.0,0.3352963306173833,0.0,0.0,0.09942107865069623,0.1372444649803134,0.11189867544777657,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,1,43,4,0.6176746391057968,0.6142556487321854,0.5,0.5,1e-06,0.1,0.0,0.5296406558809517,0.0,0.021754480401184793,0.0,0.0,0.15807198023826646,0.0,0.0,0.07882967961337811,0.11200862253115527,0.11027902725642728,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,1,43,5,0.617093040406704,0.6122288889884949,0.5,0.5,1e-06,0.1,0.0,0.5668202803100462,0.0,0.016788230089499416,0.0,0.0,0.3778080621353555,0.0,0.02100284831416677,0.1091577134276742,0.14956801132228298,0.1167217020799091,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,2,44,1,0.6271777032017708,0.618594116449356,0.5,0.5,1e-06,0.1,0.0,0.45027347373240784,0.0,0.010170408137185605,0.0,0.0,0.0,0.0,0.0,0.051160431318843715,0.07123175247609534,0.09208877637391868,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,2,44,2,0.6194290659427643,0.6124082831144333,0.5,0.5,1e-06,0.1,0.0,0.5204479850255702,0.0,0.015861873971789228,0.0,0.0,0.3911313219261054,0.0,0.0,0.1030490201026072,0.14201642494221198,0.10726197179947188,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,2,44,3,0.618719511270523,0.6141242264509201,0.5,0.5,1e-06,0.1,0.0,0.4531885298578049,0.0,0.017021230200082275,0.0,0.0,0.0,0.06082655329256373,0.0,0.05900403481671676,0.08576293975782787,0.09404195201157743,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,2,44,4,0.6182596172690391,0.6135508881807328,0.5,0.5,1e-06,0.1,0.0,0.5360823673538253,0.0,0.041662001699145815,0.0,0.0,0.11325969183324987,0.0,2.457168280644001e-05,0.07678095917433639,0.1090556681439116,0.11554887381059423,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-06__soft_bce_smooth-0.1,soft_bce_dice,2,44,5,0.6175617327690125,0.6119717627763748,0.5,0.5,1e-06,0.1,0.0,0.559247311618947,0.0,0.034647573573153734,0.0,0.0,0.37656683648993033,0.0,0.0,0.10782908018689234,0.14793495737593412,0.11877897703842015,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,0,42,1,0.5555377741456031,0.5425549843907356,0.5,0.5,1e-05,0.0,0.0,0.4147639550156264,0.0,0.009772794816900087,0.0,0.0,0.0,0.0,0.0,0.047170749981391834,0.06729922660312712,0.0849073499665053,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,0,42,2,0.5462315329909324,0.5410179981589317,0.5,0.5,1e-05,0.0,0.0,0.3502387477220464,0.0,0.005931129380085381,0.0,0.0,0.0,0.0,0.0,0.03957443078912575,0.058952532159770726,0.07123397542042635,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,0,42,3,0.5433510268330574,0.5369310886263847,0.5,0.5,1e-05,0.0,0.0,0.50237469369503,0.0,0.023225244770329,0.0,0.0,0.0034601146713958576,0.0,0.0,0.058784450348528305,0.0801185209956328,0.10511998769307178,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,0,42,4,0.5407964383363724,0.5348280312418938,0.5,0.5,1e-05,0.0,0.0,0.505886526792586,0.0,0.016641656734071763,0.03070554086481267,0.0,0.4086550686122526,0.0,0.0,0.10687653255596924,0.14937830875097072,0.11064674487829411,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,0,42,5,0.5408547235131264,0.5348384601473808,0.5,0.5,1e-05,0.0,0.0,0.5419158230546289,0.0,0.013828877926256346,0.06786109736848303,0.0,0.17059665662236337,0.0,0.0,0.0882447172190813,0.12763996035566766,0.12472115966987365,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,1,43,1,0.5550555697083474,0.5391149181723595,0.5,0.5,1e-05,0.0,0.0,0.517094843722823,0.0,0.014485551112540478,0.0,0.0,0.0,0.0,0.0,0.05906448831504038,0.0789164768048531,0.1063160789670727,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,1,43,2,0.5437392082810402,0.5351977361440658,0.5,0.5,1e-05,0.0,0.0,0.5122025905231867,0.0,0.0022116920376754976,0.0,0.0,0.31753234469398556,0.005999847719601023,0.0,0.09310516388604986,0.1306420376811931,0.10288285651217244,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,1,43,3,0.5410982943177223,0.5353686551451683,0.5,0.5,1e-05,0.0,0.0,0.5450733902834967,0.0,0.01380520404528123,0.0,0.0,0.3161578976842341,0.0,0.0,0.09722627689033465,0.1348025579651591,0.11177571886575557,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,1,43,4,0.5397858471870423,0.532112419128418,0.5,0.5,1e-05,0.0,0.0,0.5030054588546802,0.0,0.008415781918434543,0.0,0.0,0.20665022682356082,0.06640242895435546,0.0001969674872552859,0.08718565155980958,0.12816356171199073,0.10228424815462293,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,1,43,5,0.5380121617913246,0.529106072306633,0.5,0.5,1e-05,0.0,0.0,0.5557694193467848,0.0,0.008012006165763209,0.010552136860580678,0.0,0.35828033864137854,0.0,0.05722894438246708,0.1099825383774416,0.15411723131871743,0.11486671247462574,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,2,44,1,0.5564159490466117,0.5387274507284164,0.5,0.5,1e-05,0.0,0.0,0.4864091344415018,0.0,0.00010884859546680823,0.0,0.0,0.0,0.0,0.0,0.054057553670774285,0.07274367902329688,0.09730359660739371,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,2,44,2,0.5436222839951516,0.5364723192453384,0.5,0.5,1e-05,0.0,0.0,0.4677817246082275,0.0,0.003718116693352836,0.0,0.0,0.41259427691007816,0.0,0.0,0.09823267980129538,0.13655261768510385,0.09429996826031606,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,2,44,3,0.5415789029002189,0.53527123183012,0.5,0.5,1e-05,0.0,0.0,0.543787695952416,0.0,0.00794487343512528,0.0,0.0,0.0,0.06298808299625927,9.831220877056324e-07,0.0683024039450987,0.09319587826120988,0.11034651387750827,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,2,44,4,0.5406176293492317,0.5331278665065765,0.5,0.5,1e-05,0.0,0.0,0.5230659576470773,0.0,0.03362130308082081,0.0,0.0,0.0,0.0,0.0,0.061854140080877563,0.08354606589548534,0.11133745214557962,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0e+00,soft_bce_dice,2,44,5,0.5387476915121079,0.530321808218956,0.5,0.5,1e-05,0.0,0.00788039933154831,0.5853760130233217,0.0,0.03225477152032132,0.02455438476468093,0.0,0.43575501954939505,0.037669825535783207,0.060986564289819,0.13160855311276326,0.18434490859693034,0.12843703386166477,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,0,42,1,0.594833044052124,0.5848946837186814,0.5,0.5,1e-05,0.05,0.0,0.38192131771365034,0.0,0.012080393304179341,0.0,0.0,0.0,0.0,5.256180010780066e-05,0.04378380809088194,0.06407967955844221,0.07880034220356594,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,0,42,2,0.5874393503665924,0.5817452373504639,0.5,0.5,1e-05,0.05,0.0,0.47925074368973114,0.0,0.015869138714297425,0.0,0.0,0.0,0.0,0.0,0.05501332026711428,0.0754674067589564,0.09902397648080571,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,0,42,3,0.5855644817352295,0.5820289927721024,0.5,0.5,1e-05,0.05,0.0,0.525623757306309,0.0,0.027082085644128815,0.0,0.0,0.0001298398135831783,0.0,0.0,0.061426186973780106,0.08245071213177922,0.11054116859008756,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,0,42,4,0.5860189063549042,0.5854042941331863,0.5,0.5,1e-05,0.05,0.0,0.4521541194212711,0.0,0.020850639824666832,0.0,0.0,0.3154286769983839,0.0,0.0,0.08760371513825799,0.12701870582014493,0.09460095184918758,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,0,42,5,0.5849200942516327,0.5786020672321319,0.5,0.5,1e-05,0.05,0.0,0.5531482988945482,0.0,0.009042138437178956,0.0,0.0,0.2736811485087524,0.0,0.0,0.09287462064894217,0.1288848302141312,0.11243808746634543,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,1,43,1,0.5955158168673516,0.5821734638214111,0.5,0.5,1e-05,0.05,0.0,0.5366535768073444,0.0,0.024338194442551028,0.0,0.0,0.0,0.0,0.0,0.06233241902776616,0.08288781296438982,0.11219835424997908,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,1,43,2,0.5880753656625748,0.581935498714447,0.5,0.5,1e-05,0.05,0.0,0.4874973890938999,0.0,0.022981691506279902,0.0,0.0,0.0,0.0,0.0,0.05671989784446442,0.07782118024283023,0.10209581612003596,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,1,43,3,0.5858192339539527,0.581485305070877,0.5,0.5,1e-05,0.05,0.0,0.489857193860543,0.0,0.015326973065866521,0.0,0.0,0.4140821359481371,0.0,0.0,0.10214070031939408,0.14149285171133266,0.10103683338528191,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,1,43,4,0.5849732642769814,0.5818325755596161,0.5,0.5,1e-05,0.05,0.0,0.387667622562284,0.0,0.02029657920094568,0.0,0.0,0.18525989391023975,0.0,0.0,0.06591378840816327,0.10123607647427198,0.08159284035264594,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,1,43,5,0.5843404771685601,0.5793005203008652,0.5,0.5,1e-05,0.05,0.0,0.5429569260681631,0.0,0.003834150208048014,0.000696393984896955,0.0,0.32094908765533975,4.6454969649419805e-05,0.00018577610700703764,0.09651875433256714,0.13324665100361074,0.10949749405222162,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,2,44,1,0.5950545055270196,0.5867912085056305,0.5,0.5,1e-05,0.05,0.0,0.30431923537151817,0.0,0.031036221673350753,0.0,0.0,0.0,0.0,0.0,0.03726171744942988,0.05853744405102068,0.06707109140897378,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,2,44,2,0.5864420073032379,0.5800329768657684,0.5,0.5,1e-05,0.05,0.0,0.47088075757645254,0.0,0.012582868565616656,0.0,0.0,0.3772447397157198,0.0,0.0,0.09563426287308767,0.13477208461725376,0.09669272522841384,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,2,44,3,0.5847000955343247,0.5800422551631927,0.5,0.5,1e-05,0.05,0.0,0.47530834393498506,0.0,0.017418045413369186,0.0,0.0,0.039186471033490024,0.05078455915976956,0.0,0.06474415772684598,0.09451875051370384,0.09854527786967085,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,2,44,4,0.5842538103461266,0.5836813414096832,0.5,0.5,1e-05,0.05,0.0,0.23622622353508924,0.0,0.037707395129271376,0.0,0.0,0.16683425592279524,0.0,0.0,0.04897420828746176,0.08231200692847934,0.05478672373287212,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.05,soft_bce_dice,2,44,5,0.5841422520279884,0.577558183670044,0.5,0.5,1e-05,0.05,0.0,0.5650225841983434,0.0,0.02958314436746518,0.0,0.0,0.35505996712076127,0.0,0.0,0.1055184106318411,0.1448422206663825,0.11892114571316173,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,0,42,1,0.6267215880155563,0.6159726725816727,0.5,0.5,1e-05,0.1,0.0,0.4199853493961229,1.1336583153837434e-05,0.00467359056939237,7.695208193857678e-06,0.0,5.9445840346444826e-05,0.0,0.00012710813593625462,0.04720716952590507,0.06680551060213274,0.0849355943513726,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,0,42,2,0.6204312127828598,0.6174819388389587,0.5,0.5,1e-05,0.1,0.0,0.5201050135153085,0.0,0.006996472173985242,0.0,0.0,0.0,0.0,0.0,0.05856683174325486,0.07757746093262768,0.10542029713785875,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,0,42,3,0.6196472113132476,0.6154551683664322,0.5,0.5,1e-05,0.1,0.0,0.5197856365866161,0.0,0.029063369221415544,0.0,0.0,0.2532446602490028,0.0,3.277537625312554e-07,0.08912155486786633,0.1271836772968105,0.10976980116160633,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,0,42,4,0.6180338292121887,0.6212731444835663,0.5,0.5,1e-05,0.1,4.473732479745175e-06,0.461759577045018,0.0,0.015930300379119276,0.0,0.0,0.33559830811803754,0.0,0.0,0.09036585103051717,0.12952218635289134,0.09553797548482747,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,0,42,5,0.6177237540483475,0.6129120111465454,0.5,0.5,1e-05,0.1,0.0,0.5611032078919329,0.0,0.009989224260927609,0.0,0.0,0.42758619244670265,0.0,0.0,0.11096429162217368,0.1486299310530679,0.11421848643057211,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,1,43,1,0.6268425331711769,0.6163047232627868,0.5,0.5,1e-05,0.1,0.0,0.5209675022996961,0.0,0.005408568182332333,0.0,0.0,0.0,0.0,0.0,0.05848623005355872,0.0773118287486299,0.1052752140964057,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,1,43,2,0.6203922966718673,0.6144822361469269,0.5,0.5,1e-05,0.1,0.0,0.47302887061069854,0.0,0.017182578421599655,0.0,0.0,0.0717548910904102,0.0,0.0,0.062440704458078714,0.08999329898310643,0.09804228980645964,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,1,43,3,0.6188957634568214,0.6142965357303619,0.5,0.5,1e-05,0.1,0.0,0.47530226471564263,0.0,0.011064334194653145,0.0,0.0,0.3315372900516254,0.0,0.0,0.09087820988465792,0.1293565376705193,0.09727331978205915,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,1,43,4,0.6184026431441307,0.6141799945831299,0.5,0.5,1e-05,0.1,0.0,0.5046660086715323,0.0,0.027252838650818838,0.0,0.0,0.11274389677659004,0.0,0.0,0.07162919378877125,0.10294469454295814,0.10638376946447023,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,1,43,5,0.6175509361028672,0.611793256521225,0.5,0.5,1e-05,0.1,0.0,0.5234087132228505,0.0,0.016646423121243266,0.0,0.0,0.3148881260391729,0.0,0.014120937624155741,0.0965626888897136,0.13630100773865342,0.10801102726881877,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,2,44,1,0.6267879271507263,0.6188630241155625,0.5,0.5,1e-05,0.1,0.0,0.44498184077926867,0.0,0.017096864459110756,0.0,0.0,0.0,0.0,0.0,0.05134207835981994,0.07216872348881934,0.09241574104767589,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,2,44,2,0.6191996380090713,0.6132222151756287,0.5,0.5,1e-05,0.1,0.0,0.41526921605094136,0.0,0.01575966226338009,0.0,0.0,0.366171666401857,0.0,0.0,0.0885778383017976,0.12821408147636892,0.08620577566286429,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,2,44,3,0.6180968968868256,0.6158011444807052,0.5,0.5,1e-05,0.1,0.0,0.4892449450946674,0.0,0.00893188559138293,0.0,0.0,0.17508496418198435,0.08287688492195061,0.0,0.08401540886555392,0.12508962098029472,0.09963536613721007,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,2,44,4,0.6170529969334603,0.614422769188881,0.5,0.5,1e-05,0.1,0.0,0.5097573823021864,0.0,0.054794250840734485,0.0,0.0,0.26810354580052237,0.0,0.03408964181650306,0.0963049800844385,0.14088365353200433,0.11291032662858418,,,,,
soft_bce_dice__mix_weight-0.5__dice_smooth-1e-05__soft_bce_smooth-0.1,soft_bce_dice,2,44,5,0.6163401808738709,0.6108820663690567,0.5,0.5,1e-05,0.1,0.0,0.5484287531746976,0.0,0.06922630357848511,0.0,0.0,0.3068286737548468,0.0003513322207813007,0.05715879933182083,0.10911042911784796,0.15736369259689004,0.12353101135063656,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,0,42,1,0.30102048806846143,0.28215640619397164,0.8,0.19999999999999996,1e-07,0.0,0.0,0.19052480780058673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02116942308895408,0.03556317844071329,0.03810496156011735,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,0,42,2,0.28626229472458364,0.2795330339670181,0.8,0.19999999999999996,1e-07,0.0,0.0,0.28687281135292014,0.0,0.0016948377780776102,0.0,0.0,0.0,0.0,0.0,0.03206307212566642,0.04991431065438252,0.05771352982619955,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,0,42,3,0.2826783693879843,0.27150810867547986,0.8,0.19999999999999996,1e-07,0.0,0.0,0.5416546411688274,0.0,0.010025876099962203,0.0,0.0,0.0,0.0,0.0,0.061297835252087735,0.08028281051792759,0.11033610345375792,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,0,42,4,0.27975735419988634,0.26876322931051255,0.8,0.19999999999999996,1e-07,0.0,0.0,0.42514521868215666,0.0,0.005689038267847107,0.0,0.0,0.0,0.0,0.0,0.047870472994444864,0.06754977271624883,0.08616685139000076,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,0,42,5,0.27949219873547554,0.27131113600730894,0.8,0.19999999999999996,1e-07,0.0,0.0,0.5444079836948047,0.0,0.006706552825685308,0.0,0.0,0.0,0.0,0.0,0.06123494850227667,0.07981434984763837,0.110222907304098,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,1,43,1,0.3010067990720272,0.27533892342448235,0.8,0.19999999999999996,1e-07,0.0,0.0,0.4509193159550098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05010214621722331,0.06906262211313324,0.09018386319100195,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,1,43,2,0.28482930168509485,0.2706694791615009,0.8,0.19999999999999996,1e-07,0.0,0.0,0.46382534424787614,0.0,0.000766644684104261,0.0,0.0,0.050867304369467785,0.0,0.0,0.05727325481127202,0.08133989289803895,0.09291839778639607,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,1,43,3,0.2816093014627695,0.27081470543146136,0.8,0.19999999999999996,1e-07,0.0,0.0,0.5071857599400459,0.0,0.008946852121744545,0.0,0.0,0.34222657532382905,0.0,0.0,0.09537324304284661,0.1334107994513626,0.10322652241235808,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,1,43,4,0.2799038951098919,0.26846772646903994,0.8,0.19999999999999996,1e-07,0.0,0.0,0.40125133181438194,0.0,0.005005030835599816,0.0,0.0,0.22412617660086587,0.0,0.0,0.0700425043612053,0.10542733396719756,0.08125127252999635,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,1,43,5,0.2787319227159023,0.2665022174715996,0.8,0.19999999999999996,1e-07,0.0,0.0,0.4949695270293995,0.0,0.002623808952438837,0.0,0.0,0.3261183276397734,0.0,0.0,0.09152351818017908,0.12880588122643044,0.09951866719636768,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,2,44,1,0.3013912986665964,0.27458297535777093,0.8,0.19999999999999996,1e-07,0.0,0.0,0.48047702212032306,0.0,0.005431614495274724,0.0,0.0,0.0,0.0,0.0,0.0539898485128442,0.07332095647478815,0.09718172732311955,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,2,44,2,0.2833018608093262,0.2697660302221775,0.8,0.19999999999999996,1e-07,0.0,0.0,0.4338024809160305,0.0,0.0014722133306790664,0.0,0.0,0.12267764669081636,0.0,0.0,0.061994704548613985,0.091843618382782,0.08705493884934191,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,2,44,3,0.28086535635590554,0.2725121327638626,0.8,0.19999999999999996,1e-07,0.0,0.0,0.4667639217040668,0.0,0.0029088427883004146,0.0,0.0,0.0,0.0,5.177453957524561e-05,0.0521916154479936,0.07137315656498933,0.09393455289847344,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,2,44,4,0.2799430848658085,0.2674835638999939,0.8,0.19999999999999996,1e-07,0.0,0.0,0.4115058666061024,0.0,0.010044084966928093,0.0,0.0,0.0,0.0,0.0,0.0468388835081145,0.06699577297141056,0.08430999031460609,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0e+00,soft_bce_dice,2,44,5,0.2782582331746817,0.26784563857316973,0.8,0.19999999999999996,1e-07,0.0,0.0,0.5581368506763178,0.0,0.012894344319641713,0.0,0.0,0.3726861943745448,0.0,0.0,0.10485748770783382,0.14276431669896114,0.11420623899919191,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0.05,soft_bce_dice,0,42,1,0.36445792132616045,0.34730130660533903,0.8,0.19999999999999996,1e-07,0.05,0.0,0.37522897786095166,0.0,0.00015275010332761448,0.0,0.0,0.0,0.0,0.0,0.04170908088491992,0.06066690924293652,0.07507634559285585,,,,,
soft_bce_dice__mix_weight-0.8__dice_smooth-1e-07__soft_bce_smooth-0.05,soft_bce_dice,0,42,2,0.3539460504055023,0.35002519565820694,0.8,0.19999999999999996,1e-07,0.05,0.0,0.4876060884340067,0.0,0.00545863865692609,0.0,0.0,0.0,0.0,0.0,0.05478496967677031,0.07404623086530876,0.09861294541818656,,,,,
