experiment_name,loss_mode,repeat_idx,seed,bce_weight,dice_weight,dice_smooth,soft_bce_smooth,best_miou,last_miou,best_macro_f1,last_macro_f1,best_rare_miou,last_rare_miou,epochs,focal_weight,tversky_weight,tversky_alpha,tversky_beta,focal_gamma
dice_focal__mix_weight-0.5__gamma-1,dice_focal,1,43,,0.5,,,0.11706772108074939,0.11706772108074939,0.16982039551238468,0.16982039551238468,0.13041618437248756,0.13041618437248756,5,0.5,,,,1.0
dice_focal__mix_weight-0.5__gamma-1,dice_focal,2,44,,0.5,,,0.13398179352662465,0.13398179352662465,0.19453734963960437,0.19453734963960437,0.149082305201115,0.149082305201115,5,0.5,,,,1.0
dice_focal__mix_weight-0.5__gamma-2,dice_focal,0,42,,0.5,,,0.11703690064029518,0.11703690064029518,0.1678321844657662,0.1678321844657662,0.14515372371563134,0.14515372371563134,5,0.5,,,,2.0
dice_focal__mix_weight-0.5__gamma-2,dice_focal,1,43,,0.5,,,0.11642951160731678,0.11642951160731678,0.1683640848156785,0.1683640848156785,0.12933881752565257,0.12924512211626932,5,0.5,,,,2.0
dice_focal__mix_weight-0.5__gamma-2,dice_focal,2,44,,0.5,,,0.10511359851426859,0.10511359851426859,0.1509257058890114,0.1509257058890114,0.1277828181516132,0.1277828181516132,5,0.5,,,,2.0
dice_focal__mix_weight-0.5__gamma-3,dice_focal,0,42,,0.5,,,0.12378282321610455,0.12378282321610455,0.18133970957432016,0.18133970957432016,0.1282572410753938,0.12749422231099006,5,0.5,,,,3.0
dice_focal__mix_weight-0.5__gamma-3,dice_focal,1,43,,0.5,,,0.12215134149901824,0.11561626556430493,0.1755168489929791,0.1663569399653084,0.12613584409913775,0.12216077773783737,5,0.5,,,,3.0
dice_focal__mix_weight-0.5__gamma-3,dice_focal,2,44,,0.5,,,0.10421097240062653,0.10421097240062653,0.15181979161890344,0.15181979161890344,0.1239862122140611,0.1239862122140611,5,0.5,,,,3.0
dice_focal__mix_weight-0.8__gamma-1,dice_focal,0,42,,0.8,,,0.12987948609068575,0.12987948609068575,0.19961450057123764,0.19961450057123764,0.12360784439494346,0.11192619877721624,5,0.19999999999999996,,,,1.0
dice_focal__mix_weight-0.8__gamma-1,dice_focal,1,43,,0.8,,,0.1397525000543894,0.1397525000543894,0.21228940880529523,0.21228940880529523,0.1422030878610569,0.1422030878610569,5,0.19999999999999996,,,,1.0
dice_focal__mix_weight-0.8__gamma-1,dice_focal,2,44,,0.8,,,0.12894289259544614,0.12894289259544614,0.20262192341022564,0.20262192341022564,0.1395605563598469,0.1395605563598469,5,0.19999999999999996,,,,1.0
dice_focal__mix_weight-0.8__gamma-2,dice_focal,0,42,,0.8,,,0.12686328829756457,0.12686328829756457,0.2016302299852422,0.2016302299852422,0.13384266689584065,0.1163757540806071,5,0.19999999999999996,,,,2.0
dice_focal__mix_weight-0.8__gamma-2,dice_focal,1,43,,0.8,,,0.13775366584480278,0.13775366584480278,0.21545800706916293,0.21545800706916293,0.1456402530110144,0.1456402530110144,5,0.19999999999999996,,,,2.0
dice_focal__mix_weight-0.8__gamma-2,dice_focal,2,44,,0.8,,,0.12685404521684007,0.12685404521684007,0.1987924415619132,0.1987924415619132,0.14521908597462704,0.14521908597462704,5,0.19999999999999996,,,,2.0
dice_focal__mix_weight-0.8__gamma-3,dice_focal,0,42,,0.8,,,0.12314636897957001,0.11586175114937605,0.191103045249992,0.18573612523892422,0.13128605345079752,0.10395345511138895,5,0.19999999999999996,,,,3.0
dice_focal__mix_weight-0.8__gamma-3,dice_focal,1,43,,0.8,,,0.13742908362891487,0.13742908362891487,0.2160383158938774,0.2160383158938774,0.14623545845822547,0.14623545845822547,5,0.19999999999999996,,,,3.0
dice_focal__mix_weight-0.8__gamma-3,dice_focal,2,44,,0.8,,,0.11866779629675535,0.1052781956065721,0.18223216112276175,0.16859001801233042,0.13547871813437387,0.12605546325916955,5,0.19999999999999996,,,,3.0
bce_tversky__mix_weight-0.2__alpha-0.2__beta-0.8,bce_tversky,0,42,0.2,,,,0.1386724181648454,0.1386724181648454,0.20313408063243818,0.20313408063243818,0.13250900524169396,0.12298642932885509,5,,0.8,0.2,0.8,
bce_tversky__mix_weight-0.2__alpha-0.2__beta-0.8,bce_tversky,1,43,0.2,,,,0.12325315801701905,0.12325315801701905,0.18934018387087226,0.18934018387087226,0.13256800890635445,0.12033148837645853,5,,0.8,0.2,0.8,
bce_tversky__mix_weight-0.2__alpha-0.2__beta-0.8,bce_tversky,2,44,0.2,,,,0.1435379606747283,0.1435379606747283,0.22134787257770971,0.22134787257770971,0.15330558519394866,0.15330558519394866,5,,0.8,0.2,0.8,
bce_tversky__mix_weight-0.2__alpha-0.5__beta-0.5,bce_tversky,0,42,0.2,,,,0.12669225325013125,0.12669225325013125,0.19903432166658055,0.19903432166658055,0.1253091551010294,0.11184278462838504,5,,0.8,0.5,0.5,
bce_tversky__mix_weight-0.2__alpha-0.5__beta-0.5,bce_tversky,1,43,0.2,,,,0.14457773972857005,0.14457773972857005,0.2215468386608857,0.2215468386608857,0.15282839809801357,0.15282839809801357,5,,0.8,0.5,0.5,
bce_tversky__mix_weight-0.2__alpha-0.5__beta-0.5,bce_tversky,2,44,0.2,,,,0.16067429132784997,0.14227390600960474,0.24252790640125824,0.22349927815736084,0.1653384627766403,0.15891151307053422,5,,0.8,0.5,0.5,
bce_tversky__mix_weight-0.2__alpha-0.8__beta-0.2,bce_tversky,0,42,0.2,,,,0.14486968117245955,0.14486968117245955,0.22487074896394996,0.22487074896394996,0.15249884160849053,0.11740713701966858,5,,0.8,0.8,0.19999999999999996,
bce_tversky__mix_weight-0.2__alpha-0.8__beta-0.2,bce_tversky,1,43,0.2,,,,0.14145897606859312,0.14145897606859312,0.21827100859151605,0.21827100859151605,0.1567606513266297,0.1567606513266297,5,,0.8,0.8,0.19999999999999996,
bce_tversky__mix_weight-0.2__alpha-0.8__beta-0.2,bce_tversky,2,44,0.2,,,,0.15702566392662015,0.1421789793234059,0.24143081831597987,0.22344060863860962,0.1592763210476102,0.1592763210476102,5,,0.8,0.8,0.19999999999999996,
bce_tversky__mix_weight-0.5__alpha-0.2__beta-0.8,bce_tversky,0,42,0.5,,,,0.08684616028661399,0.08684616028661399,0.13197426576375937,0.13197426576375937,0.11122614565157678,0.11122614565157678,5,,0.5,0.2,0.8,
bce_tversky__mix_weight-0.5__alpha-0.2__beta-0.8,bce_tversky,1,43,0.5,,,,0.09928339077203523,0.09653011206291642,0.14677387919959467,0.14101728932336868,0.1029166340763232,0.1029166340763232,5,,0.5,0.2,0.8,
bce_tversky__mix_weight-0.5__alpha-0.2__beta-0.8,bce_tversky,2,44,0.5,,,,0.12847237094021896,0.12847237094021896,0.18215058316643612,0.18215058316643612,0.15500601253550145,0.15500601253550145,5,,0.5,0.2,0.8,
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,0,42,0.5,,,,0.10204460097610611,0.07126207659611536,0.14579159657037696,0.09914384618661272,0.1233782319391699,0.1233782319391699,5,,0.5,0.5,0.5,
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,1,43,0.5,,,,0.10372747598083183,0.10372747598083183,0.1491480793591081,0.1491480793591081,0.1154182950155895,0.1154182950155895,5,,0.5,0.5,0.5,
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,2,44,0.5,,,,0.12363725305410564,0.12363725305410564,0.17676084430252784,0.17676084430252784,0.1310114223006264,0.1310114223006264,5,,0.5,0.5,0.5,
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,0,42,0.5,,,,0.11113302382100591,0.07228888232428382,0.15368996619143094,0.10807028793332808,0.11826063413796599,0.09699595245954648,5,,0.5,0.8,0.19999999999999996,
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,1,43,0.5,,,,0.11805110312472146,0.11805110312472146,0.16371558185481516,0.16371558185481516,0.11794184827122726,0.11794184827122726,5,,0.5,0.8,0.19999999999999996,
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,2,44,0.5,,,,0.120414501897797,0.120414501897797,0.17295335254522043,0.17295335254522043,0.13967094873260621,0.13967094873260621,5,,0.5,0.8,0.19999999999999996,
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,0,42,0.8,,,,0.06101549637224499,0.060394711135896895,0.07968108063720272,0.07875924218670964,0.1098262346401934,0.10871048004461441,5,,0.19999999999999996,0.2,0.8,
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,1,43,0.8,,,,0.06596242048916781,0.06596242048916781,0.09574853482699232,0.09574853482699232,0.0939764107280613,0.0939764107280613,5,,0.19999999999999996,0.2,0.8,
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,2,44,0.8,,,,0.059530000871180176,0.059530000871180176,0.07955586996715885,0.07955586996715885,0.10715400156812431,0.10715400156812431,5,,0.19999999999999996,0.2,0.8,
bce_tversky__mix_weight-0.8__alpha-0.5__beta-0.5,bce_tversky,0,42,0.8,,,,0.06583797179356335,0.06214971631254497,0.09991079157116624,0.08555568327286028,0.10762286042516338,0.10348696545177169,5,,0.19999999999999996,0.5,0.5,
bce_tversky__mix_weight-0.8__alpha-0.5__beta-0.5,bce_tversky,1,43,0.8,,,,0.05695896881082285,0.05695896881082285,0.07588617525378404,0.07588617525378404,0.10252614385948114,0.10252614385948114,5,,0.19999999999999996,0.5,0.5,
bce_tversky__mix_weight-0.8__alpha-0.5__beta-0.5,bce_tversky,2,44,0.8,,,,0.09478892360736434,0.09478892360736434,0.1318755566743484,0.1318755566743484,0.11490735531093536,0.11490735531093536,5,,0.19999999999999996,0.5,0.5,
bce_tversky__mix_weight-0.8__alpha-0.8__beta-0.2,bce_tversky,0,42,0.8,,,,0.0657627981491163,0.05402808693871382,0.09793685161030456,0.0740120053667236,0.10757955599921414,0.09641866549988737,5,,0.19999999999999996,0.8,0.19999999999999996,
bce_tversky__mix_weight-0.8__alpha-0.8__beta-0.2,bce_tversky,1,43,0.8,,,,0.08353832927320856,0.08353832927320856,0.11756976676688025,0.11756976676688025,0.10631768659083603,0.10631768659083603,5,,0.19999999999999996,0.8,0.19999999999999996,
bce_tversky__mix_weight-0.8__alpha-0.8__beta-0.2,bce_tversky,2,44,0.8,,,,0.06250239359791718,0.06250239359791718,0.08177041864807909,0.08177041864807909,0.11250430847625092,0.11250430847625092,5,,0.19999999999999996,0.8,0.19999999999999996,
